total KP 
5116
x,y,time[s]
0.678000,0.548872,0.056895
0.831023,0.597368,0.073164
0.804965,0.556430,0.063525
0.782431,0.590818,0.009915
0.411356,0.574596,0.060720
0.822581,0.560274,0.078580
0.816290,0.589928,0.051005
0.771945,0.571671,0.045436
0.565845,0.597541,0.011278
0.802103,0.599038,0.049930
0.522422,0.556254,0.053089
0.509632,0.587219,0.040957
0.767654,0.583705,0.041760
0.552147,0.268519,0.051917
0.801455,0.566769,0.052768
0.821128,0.598817,0.004663
0.803571,0.577151,0.066353
0.832176,0.580092,0.069571
0.804286,0.602026,0.078475
0.805651,0.310460,0.049651
0.810962,0.591160,0.056197
0.780864,0.565173,0.056491
0.814583,0.586458,0.046841
0.548604,0.549632,0.047571
0.810535,0.597315,0.050186
0.476263,0.713287,0.067611
0.840438,0.589242,0.052773
0.790885,0.594771,0.059779
0.772767,0.572917,0.070996
0.737629,0.603122,0.050033
0.822457,0.586936,0.055351
0.442432,0.693491,0.072587
0.576471,0.573852,0.075358
0.754244,0.715812,0.047510
0.836601,0.578664,0.054995
0.836478,0.584955,0.060095
0.827441,0.586090,0.068050
0.558081,0.574468,0.009174
0.288079,0.687036,0.057191
0.554318,0.598675,0.058703
0.629792,0.598958,0.061064
0.816033,0.586667,0.079372
0.736581,0.540388,0.069219
0.820418,0.600000,0.049284
0.376847,0.442130,0.042853
0.800000,0.606491,0.052076
0.284298,0.242975,0.055505
0.582505,0.375852,0.059965
0.540146,0.568584,0.047034
0.832740,0.578249,0.075204
0.685358,0.569034,0.005398
0.810062,0.572928,0.067678
0.576200,0.602362,0.068366
0.810390,0.572360,0.000991
0.829211,0.577061,0.058893
0.826846,0.590969,0.063588
0.847926,0.609502,0.074594
0.567329,0.238293,0.046633
0.779279,0.583090,0.044428
0.744387,0.736066,0.051224
0.535615,0.563319,0.062219
0.804370,0.563808,0.053506
0.805749,0.616259,0.054664
0.613548,0.567802,0.057913
0.531469,0.563011,0.069054
0.844679,0.560311,0.072957
0.522152,0.659854,0.065756
0.729352,0.586381,0.055360
0.530655,0.513034,0.057843
0.808394,0.585520,0.072960
0.589688,0.595388,0.062175
0.531785,0.568312,0.050824
0.741883,0.581633,0.052926
0.575676,0.572519,0.059449
0.712780,0.594072,0.002476
0.835308,0.563855,0.050487
0.340909,0.189935,0.051961
0.815227,0.547074,0.052288
0.563473,0.740854,0.019424
0.522365,0.546165,0.050373
0.734158,0.588055,0.051979
0.811441,0.601472,0.070143
0.769231,0.573906,0.045110
0.636833,0.500803,0.044589
0.762590,0.591335,0.050719
0.822602,0.562748,0.051148
0.826999,0.577836,0.052762
0.830709,0.555556,0.058807
0.509722,0.558355,0.076506
0.546859,0.607283,0.050952
0.837229,0.566696,0.054466
0.369186,0.817190,0.072927
0.557329,0.592490,0.056955
0.719880,0.578384,0.057707
0.564504,0.337858,0.058550
0.846545,0.557377,0.069152
0.824297,0.587588,0.076276
0.609359,0.812559,0.059575
0.631579,0.617747,0.076486
0.614467,0.570235,0.018028
0.536000,0.588347,0.043306
0.808367,0.584574,0.050049
0.552265,0.590759,0.053222
0.815603,0.554930,0.053326
0.549592,0.576358,0.045746
0.774521,0.628319,0.057469
0.439315,0.652778,0.067025
0.569074,0.661470,0.069998
0.717626,0.584348,0.003474
0.539440,0.387805,0.047091
0.487085,0.218644,0.050702
0.319971,0.647859,0.043980
0.833800,0.566380,0.049120
0.829787,0.595519,0.067091
0.805933,0.574233,0.060195
0.542029,0.572514,0.001422
0.393773,0.781463,0.006046
0.222910,0.635365,0.008959
0.445483,0.457055,0.036399
0.815934,0.582645,0.047305
0.759777,0.574275,0.053045
0.714552,0.576147,0.054665
0.808652,0.567027,0.077195
0.826572,0.577844,0.006119
0.810127,0.577329,0.052181
0.535659,0.596452,0.052598
0.725160,0.572093,0.056603
0.536062,0.535645,0.066444
0.802147,0.558502,0.053730
0.760342,0.728790,0.062191
0.836565,0.558716,0.062754
0.483997,0.664789,0.049173
0.796915,0.581788,0.061540
0.531271,0.570431,0.054107
0.810848,0.571034,0.054934
0.807598,0.584029,0.056861
0.806733,0.574627,0.051127
0.765509,0.593447,0.055559
0.718386,0.575627,0.060791
0.818272,0.585787,0.073691
0.808943,0.594595,0.052712
0.800591,0.599707,0.067526
0.800000,0.556878,0.076353
0.645904,0.526144,0.048576
0.568151,0.631443,0.058610
0.794161,0.595652,0.064001
0.542048,0.607477,0.066769
0.544090,0.549020,0.043899
0.821586,0.588997,0.052293
0.696759,0.406084,0.061348
0.806769,0.563053,0.078394
0.228482,0.426101,0.045093
0.843044,0.573986,0.057395
0.800607,0.594130,0.068499
0.426136,0.211137,0.077175
0.823529,0.573822,0.006772
0.295876,0.726829,0.049121
0.822222,0.555907,0.050866
0.823681,0.590439,0.053983
0.469251,0.518118,0.063339
0.821107,0.591917,0.050377
0.554413,0.565961,0.050821
0.822774,0.573160,0.054778
0.819481,0.600000,0.055311
0.577586,0.540984,0.041665
0.539671,0.605529,0.045828
0.737931,0.574181,0.048410
0.788313,0.363341,0.051091
0.811966,0.556643,0.077427
0.362376,0.332389,0.054376
0.526027,0.660804,0.070071
0.539586,0.674234,0.014084
0.755224,0.582846,0.044426
0.800234,0.583524,0.045944
0.658936,0.478004,0.049709
0.809775,0.614786,0.076595
0.709947,0.563544,0.053485
0.525397,0.562212,0.048757
0.833547,0.571063,0.055217
0.718041,0.594406,0.056665
0.601562,0.273326,0.058011
0.541935,0.615741,0.072302
0.681682,0.634409,0.075880
0.304478,0.526929,0.049603
0.828154,0.556058,0.054999
0.459547,0.596933,0.073162
0.832949,0.561547,0.074532
0.817190,0.565574,0.061285
0.822715,0.572338,0.062597
0.812977,0.608260,0.066588
0.837010,0.571782,0.004005
0.818490,0.580000,0.049489
0.820896,0.585396,0.050674
0.573770,0.603671,0.075020
0.812339,0.591440,0.055999
0.782490,0.585007,0.045671
0.816781,0.570823,0.058885
0.574597,0.726843,0.060531
0.834921,0.582251,0.063741
0.823899,0.578782,0.065906
0.536416,0.554945,0.065038
0.801150,0.603365,0.072359
0.530591,0.572295,0.063946
0.806897,0.600000,0.075119
0.838084,0.560045,0.078125
0.840700,0.564055,0.049738
0.766187,0.605505,0.055809
0.828084,0.559896,0.049661
0.785542,0.567911,0.058642
0.312668,0.689610,0.059680
0.540130,0.581781,0.061578
0.563179,0.644101,0.050823
0.818411,0.593284,0.055768
0.815335,0.588491,0.064501
0.723921,0.589965,0.055668
0.768133,0.561343,0.069414
0.531740,0.598722,0.002298
0.544405,0.534527,0.069081
0.515337,0.420749,0.015691
0.829891,0.569839,0.050619
0.832527,0.575670,0.052660
0.539078,0.579747,0.049872
0.802041,0.569697,0.055160
0.828767,0.583043,0.059998
0.537037,0.555456,0.067144
0.562628,0.610786,0.063147
0.549232,0.270270,0.076672
0.822610,0.577413,0.056162
0.833333,0.564010,0.077521
0.520202,0.250905,0.051752
0.503799,0.617354,0.049338
0.819055,0.573612,0.055820
0.830208,0.563278,0.056956
0.557292,0.561275,0.073783
0.814121,0.604618,0.005841
0.783638,0.576271,0.043624
0.368794,0.513920,0.057875
0.806202,0.608361,0.055540
0.811475,0.589052,0.060720
0.539673,0.552860,0.062353
0.812500,0.582516,0.047609
0.798889,0.565265,0.072293
0.803810,0.582617,0.074598
0.713467,0.578694,0.051002
0.698399,0.551334,0.062002
0.586038,0.585580,0.053954
0.801463,0.568323,0.058371
0.550817,0.564839,0.069278
0.400000,0.261301,0.044098
0.784392,0.577173,0.051583
0.821900,0.565860,0.051646
0.567422,0.561203,0.063997
0.311231,0.455393,0.039659
0.683301,0.593951,0.048816
0.557673,0.557047,0.062562
0.557178,0.720621,0.011766
0.813725,0.571631,0.051895
0.567216,0.205128,0.051900
0.846246,0.559905,0.068133
0.595638,0.573460,0.023255
0.807843,0.641753,0.048465
0.817382,0.607375,0.053442
0.839556,0.579055,0.053468
0.814255,0.570346,0.056952
0.576136,0.660733,0.059554
0.533133,0.600952,0.047772
0.724093,0.607769,0.056095
0.831202,0.654331,0.060013
0.750796,0.509120,0.059725
0.804054,0.580897,0.074875
0.409248,0.399737,0.059040
0.834483,0.586957,0.052025
0.791956,0.588556,0.069533
0.818084,0.599784,0.058495
0.503055,0.501309,0.071787
0.547715,0.561591,0.053314
0.733488,0.408304,0.078390
0.345794,0.286957,0.059117
0.806244,0.311270,0.048752
0.521545,0.600277,0.054482
0.801211,0.579840,0.056508
0.736568,0.554295,0.056927
0.632653,0.523305,0.033813
0.557705,0.525309,0.046350
0.809218,0.584388,0.049041
0.557971,0.551867,0.050854
0.831031,0.586910,0.054624
0.843260,0.564293,0.060549
0.836568,0.566937,0.060693
0.627753,0.163482,0.073611
0.543544,0.561905,0.056009
0.724053,0.585072,0.056900
0.839623,0.550586,0.061003
0.827309,0.581117,0.070343
0.526769,0.803975,0.047960
0.804851,0.592316,0.053108
0.557987,0.599586,0.064093
0.557166,0.588863,0.076107
0.836809,0.575229,0.008495
0.600421,0.197780,0.008886
0.551908,0.600337,0.054370
0.571191,0.691829,0.062052
0.722453,0.597403,0.067571
0.811380,0.598335,0.056113
0.816430,0.590955,0.055889
0.762414,0.580477,0.043511
0.833153,0.607335,0.063942
0.585114,0.578687,0.003900
0.828986,0.584762,0.049975
0.807273,0.571776,0.049186
0.828467,0.576535,0.008079
0.533123,0.575179,0.046717
0.839562,0.593066,0.050839
0.833621,0.588586,0.054461
0.808168,0.587010,0.068874
0.557721,0.683113,0.079867
0.820690,0.574614,0.047495
0.597496,0.380952,0.054046
0.811016,0.576923,0.058805
0.815256,0.573634,0.043011
0.548077,0.326047,0.044179
0.830460,0.581662,0.051622
0.533156,0.479167,0.066786
0.808574,0.595262,0.002487
0.816927,0.560258,0.055988
0.834792,0.576027,0.064484
0.684166,0.546939,0.071457
0.796809,0.590674,0.006845
0.528380,0.581016,0.078235
0.824810,0.562162,0.070377
0.822086,0.571960,0.010975
0.504223,0.310458,0.051451
0.814111,0.593583,0.055033
0.822243,0.593012,0.049821
0.823729,0.580067,0.059810
0.597064,0.527559,0.005809
0.819932,0.588301,0.050247
0.826172,0.561144,0.055356
0.819782,0.586090,0.060497
0.825095,0.583127,0.069365
0.471083,0.412237,0.038475
0.347395,0.367542,0.047216
0.777585,0.567704,0.052201
0.813702,0.572289,0.053534
0.248101,0.305838,0.049633
0.818372,0.588482,0.066966
0.690909,0.577739,0.051572
0.828629,0.588822,0.055283
0.375328,0.416244,0.035956
0.829714,0.602052,0.047516
0.533005,0.594949,0.049585
0.825658,0.595142,0.054171
0.641989,0.269068,0.047197
0.813835,0.583082,0.048141
0.536527,0.639047,0.052275
0.798476,0.559966,0.047913
0.816770,0.601488,0.055245
0.576888,0.441331,0.048407
0.811681,0.565421,0.048278
0.714674,0.552258,0.066580
0.580882,0.598621,0.058531
0.811775,0.590296,0.060597
0.815584,0.587847,0.071535
0.825150,0.601685,0.071906
0.820051,0.598203,0.052758
0.814815,0.563768,0.063960
0.595833,0.605868,0.067914
0.559846,0.580153,0.051064
0.779412,0.585366,0.053021
0.559743,0.218822,0.046024
0.821369,0.570117,0.054212
0.575000,0.289586,0.055144
0.836257,0.565686,0.058788
0.463227,0.526705,0.066410
0.413027,0.688210,0.037882
0.837310,0.572668,0.051375
0.810567,0.595635,0.053345
0.811953,0.564399,0.058317
0.811219,0.598071,0.079640
0.827473,0.566999,0.066924
0.814765,0.586755,0.003713
0.846325,0.598224,0.055638
0.826724,0.554889,0.076656
0.774390,0.592025,0.050698
0.537736,0.630682,0.060493
0.781924,0.575433,0.067005
0.820000,0.600751,0.073663
0.549202,0.627014,0.078913
0.514768,0.241565,0.037276
0.819293,0.571812,0.069570
0.838250,0.589980,0.070610
0.551181,0.621823,0.079701
0.719758,0.298793,0.050300
0.519074,0.592686,0.052060
0.562500,0.268169,0.054074
0.778182,0.593865,0.070291
0.564184,0.388379,0.008627
0.529710,0.585970,0.045519
0.537092,0.581132,0.064536
0.814195,0.593949,0.050094
0.793598,0.530369,0.053100
0.419032,0.557845,0.059742
0.439078,0.378036,0.048085
0.571781,0.575544,0.019032
0.565579,0.598660,0.062393
0.451327,0.263909,0.063964
0.815271,0.617433,0.051266
0.770445,0.602878,0.054279
0.828252,0.615075,0.047276
0.813725,0.585535,0.054470
0.514667,0.287179,0.006549
0.826355,0.592683,0.051257
0.704089,0.595254,0.052707
0.704327,0.570462,0.046194
0.792437,0.581047,0.051299
0.557114,0.344231,0.054822
0.805525,0.568649,0.056387
0.597015,0.488439,0.068042
0.561584,0.692202,0.049403
0.575848,0.582336,0.051070
0.810237,0.569825,0.063266
0.452326,0.425018,0.063358
0.549837,0.266508,0.044673
0.825290,0.604607,0.049089
0.816514,0.570423,0.058859
0.551410,0.592528,0.062721
0.742627,0.650726,0.065265
0.807309,0.593036,0.048983
0.823037,0.595311,0.051466
0.837485,0.581560,0.059551
0.614615,0.563838,0.012374
0.598389,0.598263,0.053531
0.410273,0.376176,0.060469
0.827664,0.566441,0.074731
0.749000,0.568093,0.045571
0.811159,0.583864,0.060463
0.570707,0.548936,0.064450
0.829369,0.580745,0.068058
0.555164,0.576577,0.061277
0.544811,0.597160,0.064696
0.757644,0.595672,0.048832
0.829621,0.562780,0.051552
0.762458,0.522314,0.049868
0.807918,0.545852,0.050347
0.811644,0.594641,0.060492
0.679417,0.349091,0.073408
0.634006,0.364641,0.041154
0.558386,0.665029,0.045960
0.304033,0.199383,0.060051
0.605219,0.327572,0.010721
0.542907,0.471195,0.047972
0.506998,0.600877,0.048918
0.798919,0.610874,0.052197
0.557377,0.549689,0.058372
0.848904,0.560185,0.060680
0.573382,0.729272,0.056481
0.816406,0.596899,0.058892
0.821661,0.600806,0.051535
0.809222,0.589127,0.060038
0.710021,0.570281,0.060114
0.813401,0.570946,0.062606
0.356890,0.199344,0.046715
0.822727,0.566089,0.053784
0.758261,0.586811,0.057775
0.559665,0.573034,0.059187
0.535855,0.465596,0.041520
0.508230,0.329502,0.063309
0.728730,0.578385,0.065451
0.717855,0.582621,0.046113
0.474026,0.807069,0.056908
0.664568,0.249346,0.059645
0.829545,0.576482,0.060486
0.599327,0.768992,0.007749
0.404255,0.719024,0.010273
0.578093,0.671727,0.071180
0.791962,0.604784,0.003821
0.772124,0.569904,0.050387
0.830586,0.590253,0.074948
0.564632,0.608584,0.000756
0.526518,0.618705,0.038072
0.252632,0.350969,0.051500
0.571429,0.567026,0.065475
0.687500,0.576169,0.058271
0.586252,0.650000,0.059473
0.832298,0.589109,0.071617
0.773667,0.497297,0.072231
0.507920,0.364658,0.044239
0.783186,0.592873,0.049946
0.511905,0.539785,0.053862
0.341085,0.373106,0.054377
0.586430,0.408879,0.046707
0.536585,0.307224,0.048936
0.824365,0.587817,0.066127
0.724741,0.598608,0.070335
0.796631,0.612710,0.008781
0.821296,0.572618,0.058142
0.829592,0.572589,0.049247
0.827128,0.595324,0.052702
0.800327,0.565041,0.065064
0.530314,0.600000,0.040969
0.537329,0.279919,0.051051
0.826122,0.556472,0.054982
0.339130,0.358085,0.072190
0.803178,0.581840,0.052253
0.817476,0.563477,0.056395
0.797052,0.571746,0.058859
0.796610,0.600610,0.065330
0.770376,0.691188,0.055537
0.752880,0.612603,0.058586
0.548813,0.578554,0.070712
0.692935,0.601689,0.013607
0.843292,0.583144,0.055497
0.804067,0.570764,0.070461
0.546066,0.572687,0.050511
0.607203,0.590361,0.044607
0.811175,0.564103,0.066936
0.808388,0.604959,0.074562
0.572016,0.562000,0.066025
0.723247,0.601190,0.051536
0.761161,0.710300,0.057316
0.705682,0.600432,0.050542
0.812429,0.562077,0.063129
0.683588,0.577512,0.073031
0.750000,0.566794,0.054260
0.809927,0.600000,0.079036
0.811054,0.605063,0.003522
0.755282,0.602787,0.050418
0.513674,0.516571,0.053905
0.846648,0.578212,0.052541
0.817549,0.569444,0.054852
0.841998,0.586137,0.068296
0.711400,0.604225,0.048212
0.579933,0.564939,0.065316
0.672673,0.333008,0.072144
0.570909,0.258208,0.046145
0.836601,0.579348,0.053014
0.816456,0.583857,0.061419
0.314775,0.623506,0.042066
0.795996,0.602649,0.049113
0.786922,0.573497,0.051601
0.826633,0.570713,0.067869
0.331136,0.612159,0.046780
0.536476,0.266954,0.048527
0.815217,0.562500,0.049027
0.787108,0.661960,0.068680
0.830165,0.572693,0.001250
0.578341,0.579529,0.044724
0.813230,0.572947,0.056072
0.808351,0.565646,0.058449
0.570513,0.273859,0.071448
0.597403,0.591860,0.006549
0.825207,0.585859,0.048476
0.831557,0.583682,0.050277
0.815758,0.576642,0.066900
0.412440,0.723874,0.054362
0.459854,0.207133,0.076147
0.722474,0.434846,0.042888
0.731588,0.577600,0.044767
0.819341,0.577825,0.050558
0.583688,0.473503,0.073714
0.778139,0.310419,0.044107
0.829670,0.581940,0.059928
0.798398,0.572581,0.057604
0.550388,0.242842,0.058899
0.834152,0.572127,0.070647
0.641447,0.698609,0.037086
0.828935,0.593843,0.054550
0.820069,0.598624,0.057295
0.764182,0.721828,0.067102
0.307288,0.337226,0.066203
0.818489,0.566964,0.055647
0.733333,0.572280,0.055770
0.535047,0.717049,0.007815
0.720085,0.623094,0.056920
0.563934,0.269968,0.068538
0.821112,0.559253,0.079473
0.668322,0.326791,0.041969
0.842498,0.585343,0.062002
0.422222,0.451648,0.046248
0.622705,0.412763,0.046787
0.817021,0.579082,0.059180
0.822830,0.572447,0.071698
0.569901,0.556364,0.045679
0.571195,0.593798,0.006107
0.835586,0.555679,0.050058
0.826347,0.603636,0.051675
0.612433,0.276374,0.060573
0.812872,0.571599,0.064522
0.812038,0.606349,0.072159
0.535928,0.531700,0.049148
0.800617,0.594898,0.049822
0.813778,0.579176,0.056161
0.555471,0.241791,0.052686
0.826087,0.567515,0.052814
0.696097,0.226944,0.060753
0.640130,0.208236,0.000643
0.807517,0.589367,0.057519
0.716459,0.574899,0.070827
0.832039,0.556950,0.063987
0.815041,0.573982,0.067982
0.735075,0.566004,0.038783
0.751916,0.536449,0.062787
0.849582,0.562734,0.068854
0.821553,0.573086,0.049840
0.744376,0.592778,0.042621
0.562158,0.591279,0.059724
0.721810,0.636816,0.059950
0.532922,0.736190,0.075817
0.568627,0.652729,0.044683
0.828092,0.559039,0.054163
0.817158,0.594710,0.054932
0.781690,0.579890,0.067461
0.572663,0.645588,0.029526
0.827615,0.593249,0.049969
0.806313,0.559712,0.048955
0.822967,0.575793,0.054001
0.700847,0.577269,0.006208
0.333656,0.581818,0.046843
0.486696,0.342857,0.047319
0.821186,0.567515,0.050123
0.579009,0.546380,0.057715
0.547993,0.309787,0.046564
0.684127,0.635240,0.047565
0.615038,0.377551,0.051877
0.823828,0.564827,0.063274
0.820019,0.589474,0.072315
0.829940,0.574545,0.009317
0.557087,0.363578,0.047003
0.819395,0.589223,0.054869
0.551632,0.560461,0.065139
0.483343,0.491333,0.034404
0.474724,0.516467,0.058420
0.829606,0.566353,0.048817
0.833143,0.562500,0.066520
0.752733,0.586207,0.000016
0.502558,0.528436,0.049335
0.694127,0.583150,0.057288
0.558333,0.448332,0.065852
0.558785,0.598991,0.059199
0.547718,0.562083,0.043844
0.564205,0.569901,0.070794
0.787879,0.302678,0.050780
0.825688,0.581989,0.061964
0.536554,0.549279,0.059679
0.449095,0.235484,0.014633
0.810837,0.564394,0.074787
0.560096,0.574713,0.075291
0.319697,0.230543,0.008588
0.824242,0.578755,0.049802
0.813084,0.599165,0.059799
0.574543,0.576043,0.065459
0.816786,0.579268,0.070011
0.318019,0.382456,0.044523
0.820423,0.581340,0.052455
0.824194,0.597245,0.059246
0.675597,0.557153,0.071760
0.829224,0.593387,0.001328
0.772914,0.355495,0.047845
0.822989,0.585779,0.056858
0.478560,0.509919,0.060260
0.760584,0.607450,0.069373
0.679376,0.404523,0.057329
0.842795,0.585129,0.064154
0.600783,0.606944,0.005870
0.537701,0.652474,0.061675
0.556738,0.574614,0.065990
0.762195,0.568598,0.051605
0.834491,0.584009,0.052662
0.830076,0.587124,0.062057
0.815271,0.585486,0.051189
0.826923,0.560093,0.051551
0.806876,0.610119,0.060183
0.549743,0.591935,0.062320
0.557143,0.584755,0.065170
0.827879,0.572455,0.050476
0.827044,0.565940,0.051602
0.665421,0.406733,0.054122
0.535492,0.580529,0.066184
0.669617,0.343269,0.043225
0.688995,0.580258,0.045760
0.778195,0.555243,0.053521
0.586068,0.557323,0.067201
0.727273,0.621622,0.047531
0.539568,0.563478,0.048327
0.831104,0.592314,0.051141
0.723116,0.613581,0.054138
0.846325,0.582492,0.055872
0.573555,0.538079,0.061788
0.827822,0.558352,0.049340
0.566828,0.571644,0.051971
0.775087,0.595993,0.070545
0.820779,0.319349,0.073071
0.799431,0.615827,0.074849
0.551852,0.538739,0.079499
0.551899,0.563791,0.043637
0.542088,0.588618,0.049936
0.548951,0.721854,0.063604
0.793651,0.299909,0.048966
0.809045,0.582661,0.074914
0.707128,0.579522,0.079585
0.822807,0.564035,0.063575
0.322997,0.709782,0.045977
0.775309,0.569092,0.055623
0.811609,0.579858,0.061982
0.539506,0.564755,0.044712
0.829412,0.564878,0.054268
0.664114,0.792395,0.045145
0.803043,0.594799,0.061734
0.808424,0.563514,0.079637
0.846085,0.567204,0.051547
0.554845,0.310811,0.059608
0.458374,0.224658,0.077774
0.813993,0.586062,0.054475
0.712515,0.593861,0.075558
0.663018,0.524701,0.005791
0.817439,0.587345,0.054378
0.730449,0.601286,0.055995
0.811236,0.597098,0.050413
0.605813,0.315275,0.047634
0.825377,0.574843,0.052667
0.526408,0.254516,0.057925
0.819185,0.577311,0.060722
0.806733,0.627764,0.029655
0.531437,0.651515,0.067948
0.829805,0.587854,0.072832
0.629123,0.378116,0.049263
0.217114,0.632754,0.054508
0.528719,0.614641,0.063252
0.806268,0.576382,0.053249
0.799216,0.580861,0.064170
0.348095,0.266732,0.006933
0.719388,0.570909,0.046927
0.520564,0.629989,0.062948
0.531034,0.536913,0.019737
0.481752,0.267655,0.049287
